state	county	county_name	county_href	metro	metro_name	metro_href	cities
Puerto Rico	Morovis Municipality	Morovis, Puerto Rico	/wiki/Morovis,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Morovis, Puerto Rico']
Puerto Rico	Naguabo Municipality	Naguabo, Puerto Rico	/wiki/Naguabo,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Naguabo, Puerto Rico']
Puerto Rico	Naranjito Municipality	Naranjito, Puerto Rico	/wiki/Naranjito,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Naranjito, Puerto Rico']
Puerto Rico	Orocovis Municipality	Orocovis, Puerto Rico	/wiki/Orocovis,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Orocovis, Puerto Rico']
Puerto Rico	Patillas Municipality	Patillas, Puerto Rico	/wiki/Patillas,_Puerto_Rico	Guayama metropolitan area	Guayama metropolitan area	/wiki/Guayama_metropolitan_area	['Guayama metropolitan area', 'Patillas, Puerto Rico']
Puerto Rico	Peñuelas Municipality	Peñuelas, Puerto Rico	/wiki/Pe%C3%B1uelas,_Puerto_Rico	Yauco metropolitan area	Yauco metropolitan area	/wiki/Yauco_metropolitan_area	['Yauco metropolitan area', 'Peñuelas, Puerto Rico']
Puerto Rico	Ponce Municipality	Ponce, Puerto Rico	/wiki/Ponce,_Puerto_Rico	Ponce metropolitan area	Ponce metropolitan area	/wiki/Ponce_metropolitan_area	['Ponce metropolitan area', 'Ponce, Puerto Rico']
Puerto Rico	Quebradillas Municipality	Quebradillas, Puerto Rico	/wiki/Quebradillas,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Quebradillas, Puerto Rico']
Puerto Rico	Rincón Municipality	Rincón, Puerto Rico	/wiki/Rinc%C3%B3n,_Puerto_Rico	Aguadilla–Isabela–San Sebastián metropolitan area	Aguadilla–Isabela–San Sebastián metropolitan area	/wiki/Aguadilla%E2%80%93Isabela%E2%80%93San_Sebasti%C3%A1n_metropolitan_area	['Aguadilla', 'Isabela', 'San Sebastián metropolitan area', 'Rincón, Puerto Rico']
Puerto Rico	Río Grande Municipality	Río Grande, Puerto Rico	/wiki/R%C3%ADo_Grande,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Río Grande, Puerto Rico']
Puerto Rico	Sabana Grande Municipality	Sabana Grande, Puerto Rico	/wiki/Sabana_Grande,_Puerto_Rico	San Germán–Cabo Rojo metropolitan area	San Germán–Cabo Rojo metropolitan area	/wiki/San_Germ%C3%A1n%E2%80%93Cabo_Rojo_metropolitan_area	['San Germán', 'Cabo Rojo metropolitan area', 'Sabana Grande, Puerto Rico']
Puerto Rico	Salinas Municipality	Salinas, Puerto Rico	/wiki/Salinas,_Puerto_Rico				[]
Puerto Rico	San Germán Municipality	San Germán, Puerto Rico	/wiki/San_Germ%C3%A1n,_Puerto_Rico	San Germán–Cabo Rojo metropolitan area	San Germán–Cabo Rojo metropolitan area	/wiki/San_Germ%C3%A1n%E2%80%93Cabo_Rojo_metropolitan_area	['San Germán', 'Cabo Rojo metropolitan area', 'San Germán, Puerto Rico']
Puerto Rico	San Juan Municipality	San Juan, Puerto Rico	/wiki/San_Juan,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'San Juan, Puerto Rico']
Puerto Rico	San Lorenzo Municipality	San Lorenzo, Puerto Rico	/wiki/San_Lorenzo,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'San Lorenzo, Puerto Rico']
Puerto Rico	San Sebastián Municipality	San Sebastián, Puerto Rico	/wiki/San_Sebasti%C3%A1n,_Puerto_Rico	Aguadilla–Isabela–San Sebastián metropolitan area	Aguadilla–Isabela–San Sebastián metropolitan area	/wiki/Aguadilla%E2%80%93Isabela%E2%80%93San_Sebasti%C3%A1n_metropolitan_area	['Aguadilla', 'Isabela', 'San Sebastián metropolitan area', 'San Sebastián, Puerto Rico']
Puerto Rico	Santa Isabel Municipality	Santa Isabel, Puerto Rico	/wiki/Santa_Isabel,_Puerto_Rico				[]
Puerto Rico	Toa Alta Municipality	Toa Alta, Puerto Rico	/wiki/Toa_Alta,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Toa Alta, Puerto Rico']
Puerto Rico	Toa Baja Municipality	Toa Baja, Puerto Rico	/wiki/Toa_Baja,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Toa Baja, Puerto Rico']
Puerto Rico	Trujillo Alto Municipality	Trujillo Alto, Puerto Rico	/wiki/Trujillo_Alto,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Trujillo Alto, Puerto Rico']
Puerto Rico	Utuado Municipality	Utuado, Puerto Rico	/wiki/Utuado,_Puerto_Rico				[]
Puerto Rico	Vega Alta Municipality	Vega Alta, Puerto Rico	/wiki/Vega_Alta,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Vega Alta, Puerto Rico']
Puerto Rico	Vega Baja Municipality	Vega Baja, Puerto Rico	/wiki/Vega_Baja,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Vega Baja, Puerto Rico']
Puerto Rico	Vieques Municipality	Vieques, Puerto Rico	/wiki/Vieques,_Puerto_Rico				[]
Puerto Rico	Villalba Municipality	Villalba, Puerto Rico	/wiki/Villalba,_Puerto_Rico	Ponce metropolitan area	Ponce metropolitan area	/wiki/Ponce_metropolitan_area	['Ponce metropolitan area', 'Villalba, Puerto Rico']
Puerto Rico	Yabucoa Municipality	Yabucoa, Puerto Rico	/wiki/Yabucoa,_Puerto_Rico	San Juan–Caguas–Guaynabo metropolitan area	San Juan–Caguas–Guaynabo metropolitan area	/wiki/San_Juan%E2%80%93Caguas%E2%80%93Guaynabo_metropolitan_area	['San Juan', 'Caguas', 'Guaynabo metropolitan area', 'Yabucoa, Puerto Rico']
Puerto Rico	Yauco Municipality	Yauco, Puerto Rico	/wiki/Yauco,_Puerto_Rico	Yauco metropolitan area	Yauco metropolitan area	/wiki/Yauco_metropolitan_area	['Yauco metropolitan area', 'Yauco, Puerto Rico']
Rhode Island	Bristol	Bristol County, Rhode Island	/wiki/Bristol_County,_Rhode_Island	Providence-Warwick, RI-MA Metropolitan Statistical Area	Providence-Warwick, RI-MA Metropolitan Statistical Area	/wiki/Providence-Warwick,_RI-MA_Metropolitan_Statistical_Area	['Providence', 'Warwick']
Rhode Island	Kent	Kent County, Rhode Island	/wiki/Kent_County,_Rhode_Island	Providence-Warwick, RI-MA Metropolitan Statistical Area	Providence-Warwick, RI-MA Metropolitan Statistical Area	/wiki/Providence-Warwick,_RI-MA_Metropolitan_Statistical_Area	['Providence', 'Warwick']
Rhode Island	Newport	Newport County, Rhode Island	/wiki/Newport_County,_Rhode_Island	Providence-Warwick, RI-MA Metropolitan Statistical Area	Providence-Warwick, RI-MA Metropolitan Statistical Area	/wiki/Providence-Warwick,_RI-MA_Metropolitan_Statistical_Area	['Providence', 'Warwick']
Rhode Island	Providence	Providence County, Rhode Island	/wiki/Providence_County,_Rhode_Island	Providence-Warwick, RI-MA Metropolitan Statistical Area	Providence-Warwick, RI-MA Metropolitan Statistical Area	/wiki/Providence-Warwick,_RI-MA_Metropolitan_Statistical_Area	['Providence', 'Warwick']
Rhode Island	Washington	Washington County, Rhode Island	/wiki/Washington_County,_Rhode_Island	Providence-Warwick, RI-MA Metropolitan Statistical Area	Providence-Warwick, RI-MA Metropolitan Statistical Area	/wiki/Providence-Warwick,_RI-MA_Metropolitan_Statistical_Area	['Providence', 'Warwick']
South Carolina	Abbeville	Abbeville County, South Carolina	/wiki/Abbeville_County,_South_Carolina	Greenwood, SC Micropolitan Statistical Area	Greenwood, SC Micropolitan Statistical Area	/wiki/Greenwood,_SC_Micropolitan_Statistical_Area	['Greenwood']
South Carolina	Aiken	Aiken County, South Carolina	/wiki/Aiken_County,_South_Carolina	Augusta-Richmond County, GA-SC Metropolitan Statistical Area	Augusta-Richmond County, GA-SC Metropolitan Statistical Area	/wiki/Augusta-Richmond_County,_GA-SC_Metropolitan_Statistical_Area	['Augusta', 'Richmond County']
South Carolina	Allendale	Allendale County, South Carolina	/wiki/Allendale_County,_South_Carolina				[]
South Carolina	Anderson	Anderson County, South Carolina	/wiki/Anderson_County,_South_Carolina	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area	/wiki/Greenville-Anderson-Mauldin,_SC_Metropolitan_Statistical_Area	['Greenville', 'Anderson', 'Mauldin']
South Carolina	Bamberg	Bamberg County, South Carolina	/wiki/Bamberg_County,_South_Carolina				[]
South Carolina	Barnwell	Barnwell County, South Carolina	/wiki/Barnwell_County,_South_Carolina				[]
South Carolina	Beaufort	Beaufort County, South Carolina	/wiki/Beaufort_County,_South_Carolina	Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area	Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area	/wiki/Hilton_Head_Island-Bluffton-Beaufort,_SC_Metropolitan_Statistical_Area	['Hilton Head Island', 'Bluffton', 'Beaufort']
South Carolina	Berkeley	Berkeley County, South Carolina	/wiki/Berkeley_County,_South_Carolina	Charleston-North Charleston, SC Metropolitan Statistical Area	Charleston-North Charleston, SC Metropolitan Statistical Area	/wiki/Charleston-North_Charleston,_SC_Metropolitan_Statistical_Area	['Charleston', 'North Charleston']
South Carolina	Calhoun	Calhoun County, South Carolina	/wiki/Calhoun_County,_South_Carolina	Columbia, SC Metropolitan Statistical Area	Columbia, SC Metropolitan Statistical Area	/wiki/Columbia,_SC_Metropolitan_Statistical_Area	['Columbia']
South Carolina	Charleston	Charleston County, South Carolina	/wiki/Charleston_County,_South_Carolina	Charleston-North Charleston, SC Metropolitan Statistical Area	Charleston-North Charleston, SC Metropolitan Statistical Area	/wiki/Charleston-North_Charleston,_SC_Metropolitan_Statistical_Area	['Charleston', 'North Charleston']
South Carolina	Cherokee	Cherokee County, South Carolina	/wiki/Cherokee_County,_South_Carolina	Gaffney, SC Micropolitan Statistical Area	Gaffney, SC Micropolitan Statistical Area	/wiki/Gaffney,_SC_Micropolitan_Statistical_Area	['Gaffney']
South Carolina	Chester	Chester County, South Carolina	/wiki/Chester_County,_South_Carolina	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area	/wiki/Charlotte-Concord-Gastonia,_NC-SC_Metropolitan_Statistical_Area	['Charlotte', 'Concord', 'Gastonia']
South Carolina	Chesterfield	Chesterfield County, South Carolina	/wiki/Chesterfield_County,_South_Carolina				[]
South Carolina	Clarendon	Clarendon County, South Carolina	/wiki/Clarendon_County,_South_Carolina				[]
South Carolina	Colleton	Colleton County, South Carolina	/wiki/Colleton_County,_South_Carolina				[]
South Carolina	Darlington	Darlington County, South Carolina	/wiki/Darlington_County,_South_Carolina	Florence, SC Metropolitan Statistical Area	Florence, SC Metropolitan Statistical Area	/wiki/Florence,_SC_Metropolitan_Statistical_Area	['Florence']
South Carolina	Dillon	Dillon County, South Carolina	/wiki/Dillon_County,_South_Carolina				[]
South Carolina	Dorchester	Dorchester County, South Carolina	/wiki/Dorchester_County,_South_Carolina	Charleston-North Charleston, SC Metropolitan Statistical Area	Charleston-North Charleston, SC Metropolitan Statistical Area	/wiki/Charleston-North_Charleston,_SC_Metropolitan_Statistical_Area	['Charleston', 'North Charleston']
South Carolina	Edgefield	Edgefield County, South Carolina	/wiki/Edgefield_County,_South_Carolina	Augusta-Richmond County, GA-SC Metropolitan Statistical Area	Augusta-Richmond County, GA-SC Metropolitan Statistical Area	/wiki/Augusta-Richmond_County,_GA-SC_Metropolitan_Statistical_Area	['Augusta', 'Richmond County']
South Carolina	Fairfield	Fairfield County, South Carolina	/wiki/Fairfield_County,_South_Carolina	Columbia, SC Metropolitan Statistical Area	Columbia, SC Metropolitan Statistical Area	/wiki/Columbia,_SC_Metropolitan_Statistical_Area	['Columbia']
South Carolina	Florence	Florence County, South Carolina	/wiki/Florence_County,_South_Carolina	Florence, SC Metropolitan Statistical Area	Florence, SC Metropolitan Statistical Area	/wiki/Florence,_SC_Metropolitan_Statistical_Area	['Florence']
South Carolina	Georgetown	Georgetown County, South Carolina	/wiki/Georgetown_County,_South_Carolina	Georgetown, SC Micropolitan Statistical Area	Georgetown, SC Micropolitan Statistical Area	/wiki/Georgetown,_SC_Micropolitan_Statistical_Area	['Georgetown']
South Carolina	Greenville	Greenville County, South Carolina	/wiki/Greenville_County,_South_Carolina	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area	/wiki/Greenville-Anderson-Mauldin,_SC_Metropolitan_Statistical_Area	['Greenville', 'Anderson', 'Mauldin']
South Carolina	Greenwood	Greenwood County, South Carolina	/wiki/Greenwood_County,_South_Carolina	Greenwood, SC Micropolitan Statistical Area	Greenwood, SC Micropolitan Statistical Area	/wiki/Greenwood,_SC_Micropolitan_Statistical_Area	['Greenwood']
South Carolina	Hampton	Hampton County, South Carolina	/wiki/Hampton_County,_South_Carolina				[]
South Carolina	Horry	Horry County, South Carolina	/wiki/Horry_County,_South_Carolina	Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area	Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area	/wiki/Myrtle_Beach-Conway-North_Myrtle_Beach,_SC-NC_Metropolitan_Statistical_Area	['Myrtle Beach', 'Conway', 'North Myrtle Beach']
South Carolina	Jasper	Jasper County, South Carolina	/wiki/Jasper_County,_South_Carolina	Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area	Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area	/wiki/Hilton_Head_Island-Bluffton-Beaufort,_SC_Metropolitan_Statistical_Area	['Hilton Head Island', 'Bluffton', 'Beaufort']
South Carolina	Kershaw	Kershaw County, South Carolina	/wiki/Kershaw_County,_South_Carolina	Columbia, SC Metropolitan Statistical Area	Columbia, SC Metropolitan Statistical Area	/wiki/Columbia,_SC_Metropolitan_Statistical_Area	['Columbia']
South Carolina	Lancaster	Lancaster County, South Carolina	/wiki/Lancaster_County,_South_Carolina	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area	/wiki/Charlotte-Concord-Gastonia,_NC-SC_Metropolitan_Statistical_Area	['Charlotte', 'Concord', 'Gastonia']
South Carolina	Laurens	Laurens County, South Carolina	/wiki/Laurens_County,_South_Carolina	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area	/wiki/Greenville-Anderson-Mauldin,_SC_Metropolitan_Statistical_Area	['Greenville', 'Anderson', 'Mauldin']
South Carolina	Lee	Lee County, South Carolina	/wiki/Lee_County,_South_Carolina				[]
South Carolina	Lexington	Lexington County, South Carolina	/wiki/Lexington_County,_South_Carolina	Columbia, SC Metropolitan Statistical Area	Columbia, SC Metropolitan Statistical Area	/wiki/Columbia,_SC_Metropolitan_Statistical_Area	['Columbia']
South Carolina	McCormick	McCormick County, South Carolina	/wiki/McCormick_County,_South_Carolina				[]
South Carolina	Marion	Marion County, South Carolina	/wiki/Marion_County,_South_Carolina				[]
South Carolina	Marlboro	Marlboro County, South Carolina	/wiki/Marlboro_County,_South_Carolina	Bennettsville, SC Micropolitan Statistical Area	Bennettsville, SC Micropolitan Statistical Area	/wiki/Bennettsville,_SC_Micropolitan_Statistical_Area	['Bennettsville']
South Carolina	Newberry	Newberry County, South Carolina	/wiki/Newberry_County,_South_Carolina	Newberry, SC Micropolitan Statistical Area	Newberry, SC Micropolitan Statistical Area	/wiki/Newberry,_SC_Micropolitan_Statistical_Area	['Newberry']
South Carolina	Oconee	Oconee County, South Carolina	/wiki/Oconee_County,_South_Carolina	Seneca, SC Micropolitan Statistical Area	Seneca, SC Micropolitan Statistical Area	/wiki/Seneca,_SC_Micropolitan_Statistical_Area	['Seneca']
South Carolina	Orangeburg	Orangeburg County, South Carolina	/wiki/Orangeburg_County,_South_Carolina	Orangeburg, SC Micropolitan Statistical Area	Orangeburg, SC Micropolitan Statistical Area	/wiki/Orangeburg,_SC_Micropolitan_Statistical_Area	['Orangeburg']
South Carolina	Pickens	Pickens County, South Carolina	/wiki/Pickens_County,_South_Carolina	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area	/wiki/Greenville-Anderson-Mauldin,_SC_Metropolitan_Statistical_Area	['Greenville', 'Anderson', 'Mauldin']
South Carolina	Richland	Richland County, South Carolina	/wiki/Richland_County,_South_Carolina	Columbia, SC Metropolitan Statistical Area	Columbia, SC Metropolitan Statistical Area	/wiki/Columbia,_SC_Metropolitan_Statistical_Area	['Columbia']
South Carolina	Saluda	Saluda County, South Carolina	/wiki/Saluda_County,_South_Carolina	Columbia, SC Metropolitan Statistical Area	Columbia, SC Metropolitan Statistical Area	/wiki/Columbia,_SC_Metropolitan_Statistical_Area	['Columbia']
South Carolina	Spartanburg	Spartanburg County, South Carolina	/wiki/Spartanburg_County,_South_Carolina	Spartanburg, SC Metropolitan Statistical Area	Spartanburg, SC Metropolitan Statistical Area	/wiki/Spartanburg,_SC_Metropolitan_Statistical_Area	['Spartanburg']
South Carolina	Sumter	Sumter County, South Carolina	/wiki/Sumter_County,_South_Carolina	Sumter, SC Metropolitan Statistical Area	Sumter, SC Metropolitan Statistical Area	/wiki/Sumter,_SC_Metropolitan_Statistical_Area	['Sumter']
South Carolina	Union	Union County, South Carolina	/wiki/Union_County,_South_Carolina	Spartanburg, SC Metropolitan Statistical Area	Spartanburg, SC Metropolitan Statistical Area	/wiki/Spartanburg,_SC_Metropolitan_Statistical_Area	['Spartanburg']
South Carolina	Williamsburg	Williamsburg County, South Carolina	/wiki/Williamsburg_County,_South_Carolina				[]
South Carolina	York	York County, South Carolina	/wiki/York_County,_South_Carolina	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area	/wiki/Charlotte-Concord-Gastonia,_NC-SC_Metropolitan_Statistical_Area	['Charlotte', 'Concord', 'Gastonia']
South Dakota	Aurora	Aurora County, South Dakota	/wiki/Aurora_County,_South_Dakota	Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area			[]
South Dakota	Beadle	Beadle County, South Dakota	/wiki/Beadle_County,_South_Dakota	Huron, SD Micropolitan Statistical Area	Huron, SD Micropolitan Statistical Area	/wiki/Huron,_SD_Micropolitan_Statistical_Area	['Huron']
South Dakota	Bennett	Bennett County, South Dakota	/wiki/Bennett_County,_South_Dakota				[]
South Dakota	Bon Homme	Bon Homme County, South Dakota	/wiki/Bon_Homme_County,_South_Dakota				[]
South Dakota	Brookings	Brookings County, South Dakota	/wiki/Brookings_County,_South_Dakota	Brookings, SD Micropolitan Statistical Area	Brookings, SD Micropolitan Statistical Area	/wiki/Brookings,_SD_Micropolitan_Statistical_Area	['Brookings']
South Dakota	Brown	Brown County, South Dakota	/wiki/Brown_County,_South_Dakota	Aberdeen, SD Micropolitan Statistical Area	Aberdeen, SD Micropolitan Statistical Area	/wiki/Aberdeen,_SD_Micropolitan_Statistical_Area	['Aberdeen']
South Dakota	Brule	Brule County, South Dakota	/wiki/Brule_County,_South_Dakota				[]
South Dakota	Buffalo	Buffalo County, South Dakota	/wiki/Buffalo_County,_South_Dakota				[]
South Dakota	Butte	Butte County, South Dakota	/wiki/Butte_County,_South_Dakota				[]
South Dakota	Campbell	Campbell County, South Dakota	/wiki/Campbell_County,_South_Dakota				[]
South Dakota	Charles Mix	Charles Mix County, South Dakota	/wiki/Charles_Mix_County,_South_Dakota				[]
South Dakota	Clark	Clark County, South Dakota	/wiki/Clark_County,_South_Dakota				[]
South Dakota	Clay	Clay County, South Dakota	/wiki/Clay_County,_South_Dakota	Vermillion, SD Micropolitan Statistical Area	Vermillion, SD Micropolitan Statistical Area	/wiki/Vermillion,_SD_Micropolitan_Statistical_Area	['Vermillion']
South Dakota	Codington	Codington County, South Dakota	/wiki/Codington_County,_South_Dakota	Watertown, SD Micropolitan Statistical Area	Watertown, SD Micropolitan Statistical Area	/wiki/Watertown,_SD_Micropolitan_Statistical_Area	['Watertown']
South Dakota	Corson	Corson County, South Dakota	/wiki/Corson_County,_South_Dakota				[]
South Dakota	Custer	Custer County, South Dakota	/wiki/Custer_County,_South_Dakota	Rapid City, SD Metropolitan Statistical Area	Rapid City, SD Metropolitan Statistical Area	/wiki/Rapid_City,_SD_Metropolitan_Statistical_Area	['Rapid City']
South Dakota	Davison	Davison County, South Dakota	/wiki/Davison_County,_South_Dakota	Mitchell, SD Micropolitan Statistical Area	Mitchell, SD Micropolitan Statistical Area	/wiki/Mitchell,_SD_Micropolitan_Statistical_Area	['Mitchell']
South Dakota	Day	Day County, South Dakota	/wiki/Day_County,_South_Dakota				[]
South Dakota	Deuel	Deuel County, South Dakota	/wiki/Deuel_County,_South_Dakota				[]
South Dakota	Dewey	Dewey County, South Dakota	/wiki/Dewey_County,_South_Dakota				[]
South Dakota	Douglas	Douglas County, South Dakota	/wiki/Douglas_County,_South_Dakota				[]
South Dakota	Edmunds	Edmunds County, South Dakota	/wiki/Edmunds_County,_South_Dakota	Aberdeen, SD Micropolitan Statistical Area	Aberdeen, SD Micropolitan Statistical Area	/wiki/Aberdeen,_SD_Micropolitan_Statistical_Area	['Aberdeen']
South Dakota	Fall River	Fall River County, South Dakota	/wiki/Fall_River_County,_South_Dakota				[]
South Dakota	Faulk	Faulk County, South Dakota	/wiki/Faulk_County,_South_Dakota				[]
South Dakota	Grant	Grant County, South Dakota	/wiki/Grant_County,_South_Dakota				[]
South Dakota	Gregory	Gregory County, South Dakota	/wiki/Gregory_County,_South_Dakota				[]
South Dakota	Haakon	Haakon County, South Dakota	/wiki/Haakon_County,_South_Dakota				[]
South Dakota	Hamlin	Hamlin County, South Dakota	/wiki/Hamlin_County,_South_Dakota				[]
South Dakota	Hand	Hand County, South Dakota	/wiki/Hand_County,_South_Dakota				[]
South Dakota	Hanson	Hanson County, South Dakota	/wiki/Hanson_County,_South_Dakota	Mitchell, SD Micropolitan Statistical Area	Mitchell, SD Micropolitan Statistical Area	/wiki/Mitchell,_SD_Micropolitan_Statistical_Area	['Mitchell']
South Dakota	Harding	Harding County, South Dakota	/wiki/Harding_County,_South_Dakota				[]
South Dakota	Hughes	Hughes County, South Dakota	/wiki/Hughes_County,_South_Dakota	Pierre, SD Micropolitan Statistical Area	Pierre, SD Micropolitan Statistical Area	/wiki/Pierre,_SD_Micropolitan_Statistical_Area	['Pierre']
South Dakota	Hutchinson	Hutchinson County, South Dakota	/wiki/Hutchinson_County,_South_Dakota				[]
South Dakota	Hyde	Hyde County, South Dakota	/wiki/Hyde_County,_South_Dakota				[]
South Dakota	Jackson	Jackson County, South Dakota	/wiki/Jackson_County,_South_Dakota				[]
South Dakota	Jerauld	Jerauld County, South Dakota	/wiki/Jerauld_County,_South_Dakota				[]
South Dakota	Jones	Jones County, South Dakota	/wiki/Jones_County,_South_Dakota				[]
South Dakota	Kingsbury	Kingsbury County, South Dakota	/wiki/Kingsbury_County,_South_Dakota				[]
South Dakota	Lake	Lake County, South Dakota	/wiki/Lake_County,_South_Dakota				[]
South Dakota	Lawrence	Lawrence County, South Dakota	/wiki/Lawrence_County,_South_Dakota	Spearfish, SD Micropolitan Statistical Area	Spearfish, SD Micropolitan Statistical Area	/wiki/Spearfish,_SD_Micropolitan_Statistical_Area	['Spearfish']
South Dakota	Lincoln	Lincoln County, South Dakota	/wiki/Lincoln_County,_South_Dakota	Sioux Falls, SD Metropolitan Statistical Area	Sioux Falls, SD Metropolitan Statistical Area	/wiki/Sioux_Falls,_SD_Metropolitan_Statistical_Area	['Sioux Falls']
South Dakota	Lyman	Lyman County, South Dakota	/wiki/Lyman_County,_South_Dakota				[]
South Dakota	McCook	McCook County, South Dakota	/wiki/McCook_County,_South_Dakota	Sioux Falls, SD Metropolitan Statistical Area	Sioux Falls, SD Metropolitan Statistical Area	/wiki/Sioux_Falls,_SD_Metropolitan_Statistical_Area	['Sioux Falls']
South Dakota	McPherson	McPherson County, South Dakota	/wiki/McPherson_County,_South_Dakota				[]
South Dakota	Marshall	Marshall County, South Dakota	/wiki/Marshall_County,_South_Dakota				[]
South Dakota	Meade	Meade County, South Dakota	/wiki/Meade_County,_South_Dakota	Rapid City, SD Metropolitan Statistical Area	Rapid City, SD Metropolitan Statistical Area	/wiki/Rapid_City,_SD_Metropolitan_Statistical_Area	['Rapid City']
South Dakota	Mellette	Mellette County, South Dakota	/wiki/Mellette_County,_South_Dakota				[]
South Dakota	Miner	Miner County, South Dakota	/wiki/Miner_County,_South_Dakota				[]
South Dakota	Minnehaha	Minnehaha County, South Dakota	/wiki/Minnehaha_County,_South_Dakota	Sioux Falls, SD Metropolitan Statistical Area	Sioux Falls, SD Metropolitan Statistical Area	/wiki/Sioux_Falls,_SD_Metropolitan_Statistical_Area	['Sioux Falls']
South Dakota	Moody	Moody County, South Dakota	/wiki/Moody_County,_South_Dakota				[]
